painting,title,img,inceptionYear,name,genderLabel,countryLabel,movementLabel
http://www.wikidata.org/entity/Q27971250,Portrait of Mademoiselle Isabelle Lemonnier,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Manet%20-%20Isabelle%20Lemonnier%20le%20Chapeau%20%C3%A0%20la%20Main.jpg,1879-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q34617079,Marguerite de Conflans,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Manet%20-%20Jeune%20femme%20accoud%C3%A9e%20%28Marguerite%20de%20Conflans%29%20.jpg,1873-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q43292795,Monet in his Studio,http://commons.wikimedia.org/wiki/Special:FilePath/Monet%20in%20his%20Studio%20by%20Edouard%20Manet%20-%20Staatsgalerie%20-%20Stuttgart%20-%20Germany%202017.jpg,1874-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q43293114,Berthe Morisot,http://commons.wikimedia.org/wiki/Special:FilePath/Manet%20Berthe%20Morisot%20%28cropped%29.jpg,1873-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q18889759,Dr. Linde's Sons,http://commons.wikimedia.org/wiki/Special:FilePath/Munch%20Soehne%20des%20Dr%20Linde.jpg,1903-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889788,Eberhard Grisebach,http://commons.wikimedia.org/wiki/Special:FilePath/Eberhard%20Grisebach%20von%20Edvard%20Munch.jpg,1932-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889795,Elisabeth Förster-Nietzsche,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Elisabeth%20F%C3%B6rster-Nietzsche.jpg,1906-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889795,Elisabeth Förster-Nietzsche,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Elisabeth%20F%C3%B6rster-Nietzsche%20-%20MM.M.00378%20-%20Munch%20Museum.jpg,1906-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889796,Elisabeth Förster-Nietzsche,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20Portrait%20of%20Mrs.%20F%C3%B6rster-Nietzsche%20Thielska%20293.tif,1906-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889796,Elisabeth Förster-Nietzsche,http://commons.wikimedia.org/wiki/Special:FilePath/Portr%C3%A4tt%20av%20fru%20F%C3%B6rster-Nietzsche%2C%20Edvard%20Munch%201906.jpg,1906-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q43294256,Portrait of Marcellin Desboutin,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Artist%2C%20Portrait%20of%20Marcellin%20Desboutin%2C%20by%20Edouard%20Manet%2C%201875%2C%20oil%20on%20canvas%20-%20Museu%20de%20Arte%20de%20S%C3%A3o%20Paulo%20-%20DSC07193.jpg,1875-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q43325424,Emmanuel Chabrier (1841-1894),http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Manet%20-%20Emmanuel%20Chabrier%20%28RW%20364%29.jpg,1881-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q43325424,Emmanuel Chabrier (1841-1894),http://commons.wikimedia.org/wiki/Special:FilePath/Edouard%20Manet%20-%20Emmanuel%20Chabrier%20%281841-1894%29%20-%201943.259%20-%20Fogg%20Museum.jpg,1881-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q51882612,Madame Manet in the Conservatory,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%89douard%20Manet%20-%20Madame%20Manet%20in%20the%20Conservatory%20-%20NG.M.01286%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,1879-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q57240074,Regentesses of the Old Men's Almshouse in Haarlem (copy),http://commons.wikimedia.org/wiki/Special:FilePath/Kopie%20van%20de%20Regentessen%20van%20het%20Oudemannenhuis%2C%20naar%20Frans%20Hals%2C%20Edouard%20Manet%2C%201872.jpg,1872-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q64576732,Portrait of Lise Campineanu,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Lise%20Campineanu%2C%20Edouard%20Manet%2C%201878%20-%20Nelson-Atkins%20Museum%20of%20Art%20-%20DSC08998.JPG,1878-01-01T00:00:00Z,Édouard Manet,male,France,Impressionism
http://www.wikidata.org/entity/Q18889640,Christian Gierløff,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Gierl%C3%B6ff%2C%20Author%20%28Edvard%20Munch%29%20-%20Gothenburg%20Museum%20of%20Art%20-%20GKM%200481.tif,1909-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889642,Christian Munch,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20Munch.jpg,1884-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889643,Christian Munch on the Couch,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Christian%20Munch%20on%20the%20Couch.jpg,1881-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889643,Christian Munch on the Couch,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Christian%20Munch%20on%20the%20Couch%20-%20MM.M.01048%20-%20Munch%20Museum.jpg,1881-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889647,Christian Munch with Pipe,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Christian%20Munch%20with%20Pipe%20-%20MM.M.01056%20-%20Munch%20Museum%20%28cropped%29.jpg,1885-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889647,Christian Munch with Pipe,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Christian%20Munch%20with%20Pipe.jpg,1885-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889666,Consul Christen Sandberg,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Consul%20Christen%20Sandberg%20-%20Google%20Art%20Project.jpg,1901-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889666,Consul Christen Sandberg,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Consul%20Christen%20Sandberg%20-%20MM.M.00003%20-%20Munch%20Museum.jpg,1901-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889678,Dagny Juel Przybyszewska,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Dagny%20Juel%20Przybyszewska%20-%20MM.M.00212%20-%20Munch%20Museum.jpg,1893-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889678,Dagny Juel Przybyszewska,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Dagny%20Juel%20Przybyszewska.jpg,1893-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889679,Dagny Konow,http://commons.wikimedia.org/wiki/Special:FilePath/Dagny%20Konow.jpg,1885-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889680,Dagny Konow,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Dagny%20Konow%20-%20MM.M.00314%20-%20Munch%20Museum.jpg,1917-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889681,Dagny Konow,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Dagny%20Konow%20-%20MM.M.00606%20-%20Munch%20Museum.jpg,1917-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889689,Daniel Jacobson,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Daniel%20Jacobson%20-%20MM.M.00230%20-%20Munch%20Museum.jpg,1908-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889690,Daniel Jacobson,http://commons.wikimedia.org/wiki/Special:FilePath/Daniel%20Jacobson%20by%20Munch.jpg,1908-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889690,Daniel Jacobson,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Daniel%20Jacobson%20-%20MM.M.00359a%20-%20Munch%20Museum.jpg,1908-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889811,Portrait of Else Glaser,http://commons.wikimedia.org/wiki/Special:FilePath/Else%20Glaser%20Edvard%20Munch.jpg,1913-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889812,Elsa Glaser,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Elsa%20Glaser%20-%20MM.M.00556%20-%20Munch%20Museum.jpg,1913-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889817,Erik Pedersen,http://commons.wikimedia.org/wiki/Special:FilePath/Munch%20-%20Portrait%20of%20Erik%20Pedersen%2C%201943%2C%2067.1837.jpg,1943-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889818,Ernest Thiel,http://commons.wikimedia.org/wiki/Special:FilePath/Portr%C3%A4tt%20av%20Ernest%20Thiel%2C%20Edvard%20Munch%201907.jpg,1907-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889818,Ernest Thiel,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20Portrait%20of%20Ernest%20Thiel%20Thielska%20296.tif,1907-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889819,Ernest Thiel,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20Portrait%20of%20Ernest%20Thiel%20%28Study%29%20Thielska%20296a.tif,1907-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889843,Female Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Dameportr%C3%A6t%20%28Akvarel%29%20by%20Edvard%20Munch%2C%20Bergen%20Kunstmuseum.JPG,1898-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18889844,Female Portrait,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Female%20Portrait.jpg,1907-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q3432673,Puberty,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Puberty%20-%20NG.M.00807%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,1895-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q3432673,Puberty,http://commons.wikimedia.org/wiki/Special:FilePath/Puberty%20%281894-95%29%20by%20Edvard%20Munch.jpg,1895-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q3793021,Kiss by the Window,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Kiss%20by%20the%20window%20%281892%29.jpg,1892-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q3793021,Kiss by the Window,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20The%20Kiss%20-%20NG.M.02812%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,1892-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q10339009,The Day After,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20The%20Day%20After%20-%20NG.M.00808%20-%20National%20Museum%20of%20Art%2C%20Architecture%20and%20Design.jpg,1894-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q18748731,Inger on the Beach,http://commons.wikimedia.org/wiki/Special:FilePath/Edvard%20Munch%20-%20Summer%20night%2C%20Inger%20on%20the%20beach%20%281889%29.jpg,1889-01-01T00:00:00Z,Edvard Munch,male,Norway,expressionism
http://www.wikidata.org/entity/Q105607762,Raimundo de Madrazo y Garreta,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Raimundo%20de%20Madrazo%20y%20Garreta%20-%20A36%20-%20Hispanic%20Society%20of%20America.jpg,1906-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105607927,Antonio García,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Antonio%20Garc%C3%ADa%20-%20A151%20-%20Hispanic%20Society%20of%20America.jpg,1908-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105608029,Don Pio Baroja y Nessi,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Don%20Pio%20Baroja%20y%20Nessi%20-%20A1924%20-%20Hispanic%20Society%20of%20America.jpg,1914-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105608099,Gumersindo de Azcárate,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Gumersindo%20de%20Azc%C3%A1rate%20-%20A1923%20-%20Hispanic%20Society%20of%20America.jpg,1917-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105608267,"Alfonso the Thirteenth, King of Spain",http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Alfonso%20the%20Thirteenth%2C%20King%20of%20Spain%20-%20A55%20-%20Hispanic%20Society%20of%20America.jpg,1910-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105608287,"Segovian Peasant Girls (Picturesque Spain, Segovia)",http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Segovian%20Peasant%20Girls%20%28Picturesque%20Spain%2C%20Segovia%29%20-%20A3060%20-%20Hispanic%20Society%20of%20America.jpg,1910-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105608883,"Manuel Pérez de Guzmán y Boza Liaño Aubarede, Marqués de Jerez de los Caballeros",http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Manuel%20P%C3%A9rez%20de%20Guzm%C3%A1n%20y%20Boza%20Lia%C3%B1o%20Aubarede%2C%20Marqu%C3%A9s%20de%20Jerez%20de%20los%20Caballeros%20-%20A1942%20-%20Hispanic%20Society%20of%20America.jpg,1914-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105608941,"The Sculptor, Mariano Benlliure y Gil",http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20The%20Sculptor%2C%20Mariano%20Benlliure%20y%20Gil%20-%20A1928%20-%20Hispanic%20Society%20of%20America.jpg,1917-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609025,Señora de Sorolla in White,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Se%C3%B1ora%20de%20Sorolla%20in%20White%20-%20A305%20-%20Hispanic%20Society%20of%20America.jpg,1902-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609086,Alejandro Pidal y Mon,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Alejandro%20Pidal%20y%20Mon%20-%20A56%20-%20Hispanic%20Society%20of%20America.jpg,1909-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609119,José Gestoso y Pérez,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Jos%C3%A9%20Gestoso%20y%20P%C3%A9rez%20-%20A43%20-%20Hispanic%20Society%20of%20America.jpg,1910-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609123,Francisco Rodríguez Marín,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Francisco%20Rodr%C3%ADguez%20Mar%C3%ADn%20-%20A1943%20-%20Hispanic%20Society%20of%20America.jpg,1913-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609125,Manuel Benedito Vives,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Manuel%20Benedito%20Vives%20-%20A1926%20-%20Hispanic%20Society%20of%20America.jpg,1920-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609159,Doctor Francisco Sandoval,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Doctor%20Francisco%20Sandoval%20-%20A1944%20-%20Hispanic%20Society%20of%20America.jpg,1920-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609161,José Benlliure y Gil,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Jos%C3%A9%20Benlliure%20y%20Gil%20-%20A1927%20-%20Hispanic%20Society%20of%20America.jpg,1916-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609193,Señora de Sorolla in a Spanish Mantilla,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Se%C3%B1ora%20de%20Sorolla%20in%20a%20Spanish%20Mantilla%20-%20A294%20-%20Hispanic%20Society%20of%20America.jpg,1902-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609224,Leonardo Torres Quevedo,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Leonardo%20Torres%20Quevedo%20-%20A1945%20-%20Hispanic%20Society%20of%20America.jpg,1917-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609253,Portrait of the Artist,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Portrait%20of%20the%20Artist%20-%20A1948%20-%20Hispanic%20Society%20of%20America.jpg,1909-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105609339,William E.B. Starkweather,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20William%20E.B.%20Starkweather%20-%20LA2075%20-%20Hispanic%20Society%20of%20America.jpg,1909-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105611493,Juan del Castillo,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20Juan%20del%20Castillo%20-%20LA2181%20-%20Hispanic%20Society%20of%20America.jpg,1885-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q105611495,A Member of the Garcia-Castillo Family,http://commons.wikimedia.org/wiki/Special:FilePath/Joaqu%C3%ADn%20Sorolla%20y%20Bastida%20-%20A%20Member%20of%20the%20Garcia-Castillo%20Family%20-%20LA2182%20-%20Hispanic%20Society%20of%20America.jpg,1885-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q112195290,"Portrait of the Painter Francesco Santoro, Rome",http://commons.wikimedia.org/wiki/Special:FilePath/Joaquin%20Sorolla%20y%20Bastida%20-%20Portrait%20of%20the%20Painter%20Francesco%20Santoro%2C%20Rome%20-%202020.51%20-%20Minneapolis%20Institute%20of%20Art.jpg,1887-01-01T00:00:00Z,Joaquín Sorolla,male,Spain,naturalism
http://www.wikidata.org/entity/Q66458980,Berthe Morisot et sa fille Julie Manet,http://commons.wikimedia.org/wiki/Special:FilePath/Berthe%20Morisot%20and%20her%20daughter%20Julie%20Manet%201894.jpg,1894-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q67609600,The Braid,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20-%20Suzanne%20Valadon%20-%20La%20Natte.jpg,1886-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q70629112,"Madame Pierre Henri Renoir (Blanche-Marie Blanc, 1841-1910?)",http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20-%20Madame%20Pierre%20Henri%20Renoir%20%28Blanche-Marie%20Blanc%29%20-%201943.275%20-%20Fogg%20Museum.jpg,1870-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q70629122,Gabrielle in a Red Dress,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20-%20Gabrielle%20in%20a%20Red%20Dress%20-%201951.60%20-%20Fogg%20Museum.jpg,1908-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q70629122,Gabrielle in a Red Dress,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20040.jpg,1908-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q70629231,Victor Chocquet (1821-1891),http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-Auguste%20Renoir%20115.jpg,1875-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q70630595,Portrait de Pierre-Henri Renoir,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20de%20Pierre-Henri%20Renoir.jpg,1870-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q72005785,Portrait of a Girl,http://commons.wikimedia.org/wiki/Special:FilePath/Renoir%20-%20Portrait%20of%20a%20Girl%2C%20ca.%201895.jpg,1895-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q105484375,Coco dans les roses,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-auguste%20renoir%20coco%20dans%20les%20roses033628%29.jpg,1905-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q106925077,Portrait of Edmond Renoir,http://commons.wikimedia.org/wiki/Special:FilePath/Renoir%20-%20Portrait%20of%20Edmond%20Renoir%2C%201888.png,1888-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q110894270,Coco,http://commons.wikimedia.org/wiki/Special:FilePath/Coco%20by%20Pierre-Auguste%20Renoir%2C%201905%2C%20oil%20on%20canvas%20-%20Hyde%20Collection%20-%20Glens%20Falls%2C%20NY%20-%2020180224%20121629.jpg,1905-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q110894271,Estelle in a Red Hat,http://commons.wikimedia.org/wiki/Special:FilePath/Estelle%20in%20a%20Red%20Hat%2C%20by%20Pierre-Auguste%20Renoir%2C%201876%2C%20oil%20on%20canvas%20-%20Hyde%20Collection%20-%20Glens%20Falls%2C%20NY%20-%2020180224%20123320.jpg,1876-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q111036520,Portrait de Mademoiselle Yvonne Lerolle,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre-auguste%20renoir%20portrait%20de%20femme%29.jpg,1894-01-01T00:00:00Z,Pierre-Auguste Renoir,male,France,Impressionism
http://www.wikidata.org/entity/Q24020421,Head of a Peasant Woman,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Kopf%20einer%20B%C3%A4uerin3.jpeg,1885-05-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,expressionism
http://www.wikidata.org/entity/Q3701196,Woman in Moscow,http://commons.wikimedia.org/wiki/Special:FilePath/Kandinsky%20-%20Dame%20in%20Moskau%2C%201912.jpg,1912-01-01T00:00:00Z,Wassily Kandinsky,male,France,expressionism
http://www.wikidata.org/entity/Q3701196,Woman in Moscow,http://commons.wikimedia.org/wiki/Special:FilePath/Kandinsky%20-%20Dame%20in%20Moskau%2C%201912.jpg,1912-01-01T00:00:00Z,Wassily Kandinsky,male,Nazi Germany,expressionism
http://www.wikidata.org/entity/Q3701196,Woman in Moscow,http://commons.wikimedia.org/wiki/Special:FilePath/Kandinsky%20-%20Dame%20in%20Moskau%2C%201912.jpg,1912-01-01T00:00:00Z,Wassily Kandinsky,male,Russian Soviet Federative Socialist Republic,expressionism
http://www.wikidata.org/entity/Q26220216,Portrait of a man with a mustache,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Bildnis%20eines%20Mannes%20mit%20Schnurrbart.jpeg,1887-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,expressionism
http://www.wikidata.org/entity/Q26220237,Portrait of Alexander Reid,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Bildnis%20des%20Kunsth%C3%A4ndlers%20Alexander%20Reid.jpeg,1887-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,expressionism
http://www.wikidata.org/entity/Q26220245,Portrait of a woman,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Bildnis%20einer%20Frau%20%28Madame%20Tangux%29.jpeg,1887-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,expressionism
http://www.wikidata.org/entity/Q26220248,Portrait of Père Tanguy,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Bildnis%20P%C3%A8re%20Tanguy1.jpeg,1887-01-01T00:00:00Z,Vincent van Gogh,male,Kingdom of the Netherlands,expressionism
